SYMBOL|DATE|TIME|n_trades|price|mid_point2|buyer_init
IBM|20121102|15:58:48|1|193.3787|193.36|1
IBM|20121102|15:58:50|16|193.36666667|193.425|-1
IBM|20121102|15:58:51|8|193.37947735|193.37|1
IBM|20121102|15:58:52|1|193.36|193.375|-1
IBM|20121102|15:58:53|3|193.38|193.43|-1
IBM|20121102|15:58:55|20|193.36999705|193.945|-1
IBM|20121102|15:58:56|23|193.35228154|193.43|-1
IBM|20121102|15:58:58|21|193.37482143|193.37|1
IBM|20121102|15:58:59|1|193.35|193.38|-1
IBM|20121102|15:59:01|11|193.38969253|193.15|1
IBM|20121102|15:59:02|20|193.44803738|193.305|1
IBM|20121102|15:59:03|16|193.48061033|193.41|1
IBM|20121102|15:59:04|11|193.48816568|193.36|1
IBM|20121102|15:59:05|5|193.4901005|193.365|1
IBM|20121102|15:59:06|1|193.5|193.39|1
IBM|20121102|15:59:07|2|193.5|193.455|1
IBM|20121102|15:59:08|2|193.51285714|193.485|1
IBM|20121102|15:59:09|12|193.50879397|193.5|1
IBM|20121102|15:59:10|12|193.49857143|193.49|1
IBM|20121102|15:59:11|5|193.52235294|193.485|1
IBM|20121102|15:59:12|2|193.53|193.5|1
IBM|20121102|15:59:13|8|193.53361765|193.495|1
IBM|20121102|15:59:14|1|193.52|193.45|1
IBM|20121102|15:59:16|16|193.51812687|193.61|-1
IBM|20121102|15:59:17|7|193.51572845|193.615|-1
IBM|20121102|15:59:18|1|193.522|193.54|-1
IBM|20121102|15:59:19|3|193.511375|193.455|1
IBM|20121102|15:59:20|41|193.53095544|193.56|-1
IBM|20121102|15:59:21|7|193.52076923|193.45|1
IBM|20121102|15:59:22|8|193.53651479|193.525|1
IBM|20121102|15:59:23|1|193.54|193.515|1
IBM|20121102|15:59:24|2|193.55|193.515|1
IBM|20121102|15:59:25|9|193.55532374|193.56|-1
IBM|20121102|15:59:26|2|193.53|193.525|1
IBM|20121102|15:59:27|9|193.55220588|193.46|1
IBM|20121102|15:59:28|6|193.53625|193.54|-1
IBM|20121102|15:59:29|5|193.52660345|193.475|1
IBM|20121102|15:59:30|16|193.57121019|193.555|1
IBM|20121102|15:59:31|5|193.54910354|193.515|1
IBM|20121102|15:59:32|10|193.55666667|193.545|1
IBM|20121102|15:59:33|3|193.55|194.365|-1
IBM|20121102|15:59:34|17|193.56501655|193.515|1
IBM|20121102|15:59:35|13|193.57790816|193.94|-1
IBM|20121102|15:59:36|3|193.584|193.935|-1
IBM|20121102|15:59:37|13|193.5799375|193.575|1
IBM|20121102|15:59:38|8|193.58102496|193.565|1
IBM|20121102|15:59:39|12|193.58583333|193.58|1
IBM|20121102|15:59:40|6|193.59|193.92|-1
IBM|20121102|15:59:41|12|193.58815|193.55|1
IBM|20121102|15:59:42|6|193.59777778|193.6|-1
IBM|20121102|15:59:43|7|193.59|193.6|-1
IBM|20121102|15:59:44|10|193.57928571|193.605|-1
IBM|20121102|15:59:45|9|193.57484669|193.595|-1
IBM|20121102|15:59:46|1|193.58|193.63|-1
IBM|20121102|15:59:47|11|193.59192273|193.615|-1
IBM|20121102|15:59:48|4|193.59916667|193.685|-1
IBM|20121102|15:59:49|3|193.59|193.565|1
IBM|20121102|15:59:50|19|193.59064516|193.58|1
IBM|20121102|15:59:51|17|193.56488959|193.585|-1
IBM|20121102|15:59:52|11|193.48990708|193.605|-1
IBM|20121102|15:59:53|12|193.44|193.51|-1
IBM|20121102|15:59:54|17|193.39033835|193.565|-1
IBM|20121102|15:59:55|3|193.43239957|193.57|-1
MSFT|20121102|9:45:02|1|29.595|29.6|-1
MSFT|20121102|9:45:03|2|29.595890476|29.595|1
MSFT|20121102|9:45:05|21|29.590962637|29.595|-1
MSFT|20121102|9:45:07|3|29.594467085|29.595|-1
MSFT|20121102|9:45:08|101|29.589830189|29.595|-1
MSFT|20121102|9:45:09|13|29.580555556|29.595|-1
MSFT|20121102|9:45:10|2|29.59|29.595|-1
MSFT|20121102|9:45:11|1|29.595|29.595|1
MSFT|20121102|9:45:12|4|29.59|29.595|-1
MSFT|20121102|9:45:14|46|29.580588235|29.585|-1
MSFT|20121102|9:45:18|88|29.59|29.59|-1
MSFT|20121102|9:45:19|2|29.59|29.585|1
MSFT|20121102|9:45:20|1|29.5999|29.585|1
MSFT|20121102|9:45:22|1|29.59|29.585|1
MSFT|20121102|9:45:23|1|29.59|29.595|-1
MSFT|20121102|9:45:24|19|29.591445283|29.595|-1
MSFT|20121102|9:45:25|1|29.595|29.595|1
MSFT|20121102|9:45:26|3|29.59|29.595|-1
MSFT|20121102|9:45:27|37|29.590384615|29.595|-1
MSFT|20121102|9:45:28|1|29.59|29.595|-1
MSFT|20121102|9:45:29|1|29.585|29.595|-1
MSFT|20121102|9:45:31|1|29.586|29.595|-1
MSFT|20121102|9:45:32|8|29.580909091|29.585|-1
MSFT|20121102|9:45:34|61|29.579781316|29.585|-1
MSFT|20121102|9:45:35|43|29.580712949|29.59|-1
MSFT|20121102|9:45:36|1|29.585|29.585|1
MSFT|20121102|9:45:37|1|29.58|29.585|-1
MSFT|20121102|9:45:38|1|29.5899|29.585|1
MSFT|20121102|9:45:39|1|29.586|29.575|1
MSFT|20121102|9:45:40|1|29.5876|29.585|1
MSFT|20121102|9:45:41|1|29.5899|29.585|1
MSFT|20121102|9:45:42|1|29.58|29.585|-1
MSFT|20121102|9:45:47|1|29.5899|29.585|1
MSFT|20121102|9:45:48|1|29.5877|29.585|1
MSFT|20121102|9:45:51|2|29.585|29.585|-1
MSFT|20121102|9:45:52|1|29.5715|29.585|-1
MSFT|20121102|9:45:53|3|29.584|29.585|-1
MSFT|20121102|9:45:55|1|29.585|29.585|1
MSFT|20121102|9:45:58|1|29.58|29.585|-1
MSFT|20121102|9:46:00|9|29.58066|29.585|-1
MSFT|20121102|9:46:01|2|29.58362|29.585|-1
MSFT|20121102|9:46:02|1|29.585|29.585|1
MSFT|20121102|9:46:03|3|29.58|29.585|-1
MSFT|20121102|9:46:06|56|29.58|29.585|-1
MSFT|20121102|9:46:07|1|29.585|29.58|1
MSFT|20121102|9:46:08|1|29.585|29.585|1
MSFT|20121102|9:46:10|3|29.57|29.585|-1
MSFT|20121102|9:46:11|3|29.57695122|29.575|1
MSFT|20121102|9:46:12|5|29.571302509|29.575|-1
MSFT|20121102|9:46:13|12|29.569777184|29.575|-1
MSFT|20121102|9:46:14|2|29.5716|29.575|-1
MSFT|20121102|9:46:19|28|29.56|29.565|-1
MSFT|20121102|9:46:20|3|29.56|29.565|-1
MSFT|20121102|9:46:21|33|29.559276236|29.565|-1
MSFT|20121102|9:46:22|1|29.55|29.565|-1
MSFT|20121102|9:46:23|1|29.5567|29.565|-1
MSFT|20121102|9:46:24|16|29.559543612|29.56|-1
MSFT|20121102|9:46:25|1|29.55|29.565|-1
MSFT|20121102|9:46:27|1|29.5588|29.555|1
MSFT|20121102|9:46:28|105|29.560211268|29.555|1
MSFT|20121102|9:46:30|7|29.56|29.555|1
MSFT|20121102|9:46:33|3|29.56056|29.565|-1
MSFT|20121102|9:46:35|26|29.56|29.56|-1
MSFT|20121102|9:46:37|3|29.56375|29.56|1
MSFT|20121102|9:46:42|56|29.550829668|29.555|-1
MSFT|20121102|9:46:43|4|29.552857143|29.555|-1
MSFT|20121102|9:46:44|1|29.555|29.555|1
MSFT|20121102|9:46:45|8|29.5575|29.56|-1
MSFT|20121102|9:46:50|4|29.5539|29.555|-1
MSFT|20121102|9:46:51|7|29.555|29.555|1
MSFT|20121102|9:46:54|1|29.555|29.555|1
MSFT|20121102|9:46:56|4|29.550085965|29.555|-1
MSFT|20121102|9:46:57|1|29.555|29.555|1
MSFT|20121102|9:46:58|1|29.5599|29.555|1
MSFT|20121102|9:47:00|1|29.5595|29.555|1
MSFT|20121102|9:47:02|2|29.5525|29.555|-1
MSFT|20121102|9:47:03|4|29.554655172|29.555|-1
MSFT|20121102|9:47:04|2|29.555|29.555|1
MSFT|20121102|9:47:06|1|29.5565|29.555|1
MSFT|20121102|9:47:07|1|29.552|29.555|-1
MSFT|20121102|9:47:08|2|29.555|29.555|1
MSFT|20121102|9:47:09|117|29.559987834|29.555|1
MSFT|20121102|9:47:10|1|29.5699|29.555|1
MSFT|20121102|9:47:11|2|29.56|29.555|1
MSFT|20121102|9:47:13|5|29.562105263|29.555|1
MSFT|20121102|9:47:14|19|29.560344828|29.57|-1
MSFT|20121102|9:47:15|6|29.565|29.565|1
MSFT|20121102|9:47:17|6|29.566831797|29.565|1
MSFT|20121102|9:47:18|1|29.565|29.565|1
MSFT|20121102|9:47:20|1|29.57|29.565|1
MSFT|20121102|9:47:24|3|29.56|29.565|-1
MSFT|20121102|9:47:25|4|29.560237079|29.565|-1
MSFT|20121102|9:47:26|2|29.5625|29.565|-1
MSFT|20121102|9:47:27|13|29.563030303|29.565|-1
MSFT|20121102|9:47:29|1|29.5655|29.565|1
MSFT|20121102|9:47:32|9|29.568705882|29.565|1
MSFT|20121102|9:47:33|7|29.565434783|29.565|1
MSFT|20121102|9:47:34|1|29.565|29.56|1
MSFT|20121102|9:47:36|2|29.565|29.565|1
MSFT|20121102|9:47:37|2|29.564600675|29.565|-1
MSFT|20121102|9:47:38|4|29.561596774|29.565|-1
MSFT|20121102|9:47:39|1|29.5677|29.565|1
MSFT|20121102|9:47:40|7|29.561143478|29.565|-1
MSFT|20121102|9:47:42|1|29.5667|29.565|1
MSFT|20121102|9:47:43|80|29.559744186|29.565|-1
MSFT|20121102|9:47:44|2|29.56|29.565|-1
MSFT|20121102|9:47:45|1|29.56|29.565|-1
MSFT|20121102|9:47:46|1|29.55|29.56|-1
MSFT|20121102|9:47:47|6|29.559306519|29.565|-1
MSFT|20121102|9:47:48|1|29.5501|29.56|-1
MSFT|20121102|9:47:49|6|29.56|29.55|1
MSFT|20121102|9:47:50|1|29.555|29.55|1
MSFT|20121102|9:47:52|2|29.55|29.555|-1
MSFT|20121102|9:47:55|1|29.56|29.555|1
MSFT|20121102|9:47:56|4|29.56|29.555|1
MSFT|20121102|9:47:57|1|29.56|29.555|1
MSFT|20121102|9:48:00|12|29.56|29.555|1
MSFT|20121102|9:48:01|1|29.5599|29.555|1
MSFT|20121102|9:48:02|1|29.55|29.555|-1
MSFT|20121102|9:48:05|2|29.5525|29.555|-1
MSFT|20121102|9:48:06|1|29.555|29.555|1
MSFT|20121102|9:48:07|7|29.559377626|29.555|1
MSFT|20121102|9:48:08|2|29.56|29.555|1
MSFT|20121102|9:48:10|7|29.558427722|29.555|1
MSFT|20121102|9:48:14|1|29.56|29.56|-1
MSFT|20121102|9:48:15|1|29.5599|29.555|1
MSFT|20121102|9:48:16|2|29.56|29.555|1
MSFT|20121102|9:48:17|1|29.56|29.56|-1
MSFT|20121102|9:48:19|34|29.551869791|29.555|-1
MSFT|20121102|9:48:20|1|29.555|29.555|1
MSFT|20121102|9:48:23|1|29.55|29.555|-1
MSFT|20121102|9:48:26|1|29.55|29.555|-1
MSFT|20121102|9:48:27|1|29.56|29.555|1
MSFT|20121102|9:48:28|1|29.55|29.555|-1
MSFT|20121102|9:48:31|6|29.56|29.555|1
MSFT|20121102|9:48:32|1|29.56|29.555|1
MSFT|20121102|9:48:34|1|29.555|29.555|-1
MSFT|20121102|9:48:35|33|29.550694444|29.555|-1
MSFT|20121102|9:48:36|4|29.55125|29.555|-1
MSFT|20121102|9:48:37|3|29.557053045|29.555|1
MSFT|20121102|9:48:38|2|29.5525|29.555|-1
MSFT|20121102|9:48:40|9|29.550242857|29.555|-1
MSFT|20121102|9:48:41|2|29.55|29.555|-1
MSFT|20121102|9:48:42|73|29.550011517|29.555|-1
MSFT|20121102|9:48:43|102|29.53991213|29.555|-1
MSFT|20121102|9:48:44|2|29.552|29.555|-1
MSFT|20121102|9:48:45|18|29.540625|29.55|-1
MSFT|20121102|9:48:47|6|29.539255319|29.545|-1
MSFT|20121102|9:48:48|36|29.54|29.535|1
MSFT|20121102|9:48:51|12|29.54|29.535|1
MSFT|20121102|9:48:54|1|29.53|29.535|-1
MSFT|20121102|9:48:55|43|29.54|29.535|1
MSFT|20121102|9:48:57|2|29.54|29.535|1
MSFT|20121102|9:48:58|1|29.53|29.535|-1
MSFT|20121102|9:48:59|86|29.530102368|29.535|-1
MSFT|20121102|9:49:00|7|29.53|29.535|-1
MSFT|20121102|9:49:01|7|29.53862069|29.535|1
MSFT|20121102|9:49:02|1|29.53|29.535|-1
MSFT|20121102|9:49:03|3|29.53|29.535|-1
MSFT|20121102|9:49:04|2|29.53|29.53|0
MSFT|20121102|9:49:05|3|29.533474482|29.535|-1
MSFT|20121102|9:49:06|18|29.53|29.535|-1
MSFT|20121102|9:49:07|11|29.538307634|29.535|1
MSFT|20121102|9:49:08|34|29.53|29.535|-1
MSFT|20121102|9:49:09|46|29.53|29.53|-1
MSFT|20121102|9:49:10|16|29.530227273|29.53|1
MSFT|20121102|9:49:11|17|29.53|29.53|-1
MSFT|20121102|9:49:12|2|29.53|29.535|-1
MSFT|20121102|9:49:13|2|29.53|29.535|-1
MSFT|20121102|9:49:14|1|29.53|29.53|0
MSFT|20121102|9:49:16|14|29.53|29.525|1
MSFT|20121102|9:49:17|23|29.53|29.525|1
MSFT|20121102|9:49:18|14|29.53|29.535|-1
MSFT|20121102|9:49:19|7|29.53|29.53|1
MSFT|20121102|9:49:21|2|29.53|29.525|1
MSFT|20121102|9:49:22|1|29.5288|29.53|-1
MSFT|20121102|9:49:23|33|29.521805986|29.525|-1
MSFT|20121102|9:49:25|1|29.525|29.525|1
MSFT|20121102|9:49:27|3|29.53|29.525|1
MSFT|20121102|9:49:30|2|29.5225|29.525|-1
MSFT|20121102|9:49:31|1|29.5281|29.525|1
MSFT|20121102|9:49:32|1|29.529|29.525|1
MSFT|20121102|9:49:34|53|29.520304019|29.525|-1
MSFT|20121102|9:49:35|2|29.52|29.525|-1
MSFT|20121102|9:49:37|3|29.52|29.525|-1
MSFT|20121102|9:49:38|43|29.511098451|29.525|-1
MSFT|20121102|9:49:39|1|29.515|29.52|-1
MSFT|20121102|9:49:40|1|29.515|29.52|-1
MSFT|20121102|9:49:41|2|29.512538462|29.515|-1
MSFT|20121102|9:49:42|298|29.510836701|29.515|-1
MSFT|20121102|9:49:43|98|29.511717827|29.51|1
MSFT|20121102|9:49:44|46|29.520051413|29.515|1
MSFT|20121102|9:49:46|2|29.52|29.515|1
MSFT|20121102|9:49:47|60|29.519903363|29.52|-1
MSFT|20121102|9:49:48|31|29.525397059|29.525|1
MSFT|20121102|9:49:49|2|29.526984127|29.515|1
MSFT|20121102|9:49:50|2|29.5239|29.515|1
MSFT|20121102|9:49:51|2|29.52|29.515|1
MSFT|20121102|9:49:54|9|29.520516129|29.525|-1
MSFT|20121102|9:49:55|11|29.523352941|29.52|1
MSFT|20121102|9:49:56|5|29.521666667|29.52|1
MSFT|20121102|9:49:57|13|29.52727944|29.525|1
MSFT|20121102|9:49:59|13|29.52075|29.52|1
MSFT|20121102|9:50:00|3|29.5245|29.525|-1
MSFT|20121102|9:50:02|4|29.52|29.525|-1
MSFT|20121102|9:50:03|9|29.522461538|29.525|-1
MSFT|20121102|9:50:04|14|29.52|29.525|-1
MSFT|20121102|9:50:05|171|29.504817014|29.515|-1
MSFT|20121102|9:50:06|9|29.506|29.52|-1
MSFT|20121102|9:50:07|20|29.507001499|29.52|-1
MSFT|20121102|9:50:08|3|29.51|29.52|-1
MSFT|20121102|9:50:09|1|29.51|29.515|-1
MSFT|20121102|9:50:10|1|29.505|29.505|-1
MSFT|20121102|9:50:11|33|29.504984514|29.505|-1
MSFT|20121102|9:50:12|2|29.506145699|29.505|1
MSFT|20121102|9:50:14|3|29.5|29.505|-1
MSFT|20121102|9:50:15|20|29.50004717|29.505|-1
MSFT|20121102|9:50:16|5|29.5|29.5|-1
MSFT|20121102|9:50:17|21|29.508542746|29.505|1
MSFT|20121102|9:50:18|1|29.505|29.505|-1
MSFT|20121102|9:50:19|18|29.505|29.505|-1
MSFT|20121102|9:50:20|4|29.505|29.505|-1
MSFT|20121102|9:50:21|2|29.5|29.5|-1
MSFT|20121102|9:50:23|3|29.5|29.5|-1
MSFT|20121102|9:50:25|5|29.509285714|29.505|1
MSFT|20121102|9:50:26|12|29.500064491|29.505|-1
MSFT|20121102|9:50:27|4|29.506|29.505|1
MSFT|20121102|9:50:30|3|29.502484211|29.505|-1
MSFT|20121102|9:50:31|5|29.5|29.505|-1
MSFT|20121102|9:50:32|7|29.500720566|29.505|-1
MSFT|20121102|9:50:33|7|29.508333333|29.5|1
MSFT|20121102|9:50:34|3|29.503|29.505|-1
MSFT|20121102|9:50:35|3|29.5|29.505|-1
MSFT|20121102|9:50:37|27|29.509043684|29.505|1
MSFT|20121102|9:50:39|3|29.507548903|29.505|1
MSFT|20121102|9:50:40|25|29.500681818|29.505|-1
MSFT|20121102|9:50:41|221|29.49994475|29.505|-1
MSFT|20121102|9:50:42|1|29.5|29.505|-1
MSFT|20121102|9:50:43|471|29.500022071|29.505|-1
MSFT|20121102|9:50:44|20|29.501601281|29.505|-1
MSFT|20121102|9:50:46|16|29.5|29.5|-1
MSFT|20121102|9:50:47|37|29.509642051|29.495|1
MSFT|20121102|9:50:48|8|29.5084|29.505|1
MSFT|20121102|9:50:49|3|29.501666667|29.505|-1
MSFT|20121102|9:50:50|1|29.505|29.505|-1
MSFT|20121102|9:50:51|1|29.5001|29.505|-1
MSFT|20121102|9:50:52|23|29.508524464|29.505|1
MSFT|20121102|9:50:53|3|29.503|29.505|-1
MSFT|20121102|9:50:54|5|29.50586|29.505|1
MSFT|20121102|9:50:55|1|29.51|29.505|1
MSFT|20121102|9:50:57|9|29.51|29.505|1
MSFT|20121102|9:50:59|5|29.505038889|29.505|1
MSFT|20121102|9:51:00|3|29.51|29.505|1
MSFT|20121102|9:51:02|17|29.509318977|29.505|1
MSFT|20121102|9:51:03|1|29.51|29.505|1
MSFT|20121102|9:51:04|63|29.508975579|29.505|1
MSFT|20121102|9:51:05|2|29.505|29.505|-1
MSFT|20121102|9:51:06|2|29.5105|29.505|1
MSFT|20121102|9:51:07|6|29.516598904|29.505|1
MSFT|20121102|9:51:09|1|29.5133|29.515|-1
MSFT|20121102|9:51:10|7|29.510454545|29.52|-1
MSFT|20121102|9:51:11|16|29.510833333|29.515|-1
MSFT|20121102|9:51:12|2|29.513333333|29.515|-1
MSFT|20121102|9:51:13|1|29.52|29.52|-1
MSFT|20121102|9:51:14|3|29.51|29.52|-1
MSFT|20121102|9:51:15|22|29.510120482|29.515|-1
MSFT|20121102|9:51:16|2|29.5125|29.515|-1
MSFT|20121102|9:51:17|7|29.515924623|29.515|1
MSFT|20121102|9:51:18|33|29.510471876|29.515|-1
MSFT|20121102|9:51:19|1|29.51|29.515|-1
MSFT|20121102|9:51:20|1|29.52|29.515|1
MSFT|20121102|9:51:22|2|29.5|29.51|-1
MSFT|20121102|9:51:23|9|29.504152082|29.505|-1
MSFT|20121102|9:51:24|5|29.501097368|29.505|-1
MSFT|20121102|9:51:25|3|29.51|29.505|1
MSFT|20121102|9:51:26|2|29.50005|29.505|-1
MSFT|20121102|9:51:27|13|29.51|29.505|1
MSFT|20121102|9:51:30|26|29.51|29.505|1
MSFT|20121102|9:51:31|26|29.507850467|29.51|-1
MSFT|20121102|9:51:33|16|29.519411072|29.505|1
MSFT|20121102|9:51:34|1|29.5145|29.51|1
MSFT|20121102|9:51:35|2|29.5125|29.51|1
MSFT|20121102|9:51:36|16|29.52|29.51|1
MSFT|20121102|9:51:37|6|29.52|29.515|1
MSFT|20121102|9:51:38|1|29.51|29.515|-1
MSFT|20121102|9:51:39|3|29.515833333|29.515|1
MSFT|20121102|9:51:40|6|29.52|29.515|1
MSFT|20121102|9:51:42|5|29.512727273|29.515|-1
MSFT|20121102|9:51:43|11|29.517569061|29.515|1
MSFT|20121102|9:51:47|4|29.52|29.515|1
MSFT|20121102|9:51:49|45|29.5214703|29.52|1
MSFT|20121102|9:51:50|3|29.520045455|29.52|1
MSFT|20121102|9:51:52|1|29.53|29.515|1
MSFT|20121102|9:51:53|11|29.53|29.515|1
MSFT|20121102|9:51:55|2|29.53|29.525|1
MSFT|20121102|9:51:57|8|29.53|29.525|1
MSFT|20121102|9:52:01|1|29.53|29.53|1
MSFT|20121102|9:52:02|1|29.525|29.525|-1
MSFT|20121102|9:52:03|2|29.5277|29.525|1
MSFT|20121102|9:52:04|1|29.53|29.53|1
MSFT|20121102|9:52:05|7|29.521666667|29.525|-1
MSFT|20121102|9:52:06|70|29.5203125|29.53|-1
MSFT|20121102|9:52:07|9|29.527392438|29.525|1
MSFT|20121102|9:52:08|1|29.52|29.525|-1
MSFT|20121102|9:52:09|6|29.526|29.525|1
MSFT|20121102|9:52:11|7|29.52|29.525|-1
MSFT|20121102|9:52:12|1|29.52|29.525|-1
MSFT|20121102|9:52:14|1|29.5267|29.525|1
MSFT|20121102|9:52:15|1|29.53|29.525|1
MSFT|20121102|9:52:16|1|29.5283|29.525|1
MSFT|20121102|9:52:17|2|29.522688172|29.52|1
MSFT|20121102|9:52:19|1|29.52|29.525|-1
MSFT|20121102|9:52:20|1|29.52|29.525|-1
MSFT|20121102|9:52:22|1|29.52|29.525|-1
MSFT|20121102|9:52:23|4|29.520131579|29.525|-1
MSFT|20121102|9:52:24|9|29.520875749|29.525|-1
MSFT|20121102|9:52:25|8|29.527390397|29.525|1
MSFT|20121102|9:52:26|5|29.52|29.525|-1
MSFT|20121102|9:52:27|4|29.52250934|29.525|-1
MSFT|20121102|9:52:28|4|29.522712551|29.525|-1
MSFT|20121102|9:52:29|3|29.522058824|29.525|-1
MSFT|20121102|9:52:32|26|29.525652174|29.52|1
MSFT|20121102|9:52:33|2|29.52|29.525|-1
MSFT|20121102|9:52:36|7|29.520115385|29.525|-1
MSFT|20121102|9:52:37|8|29.526836547|29.525|1
MSFT|20121102|9:52:38|9|29.520080989|29.525|-1
MSFT|20121102|9:52:39|1|29.525|29.525|1
MSFT|20121102|9:52:40|69|29.519360935|29.525|-1
MSFT|20121102|9:52:41|24|29.513035714|29.525|-1
MSFT|20121102|9:52:42|55|29.518295551|29.525|-1
MSFT|20121102|9:52:43|25|29.511875|29.525|-1
MSFT|20121102|9:52:44|18|29.5125|29.525|-1
MSFT|20121102|9:52:46|4|29.513821282|29.515|-1
MSFT|20121102|9:52:47|21|29.515875|29.515|1
MSFT|20121102|9:52:53|17|29.515|29.515|-1
MSFT|20121102|9:52:54|3|29.515|29.515|-1
MSFT|20121102|9:52:55|8|29.517083333|29.515|1
MSFT|20121102|9:52:56|13|29.511666667|29.515|-1
MSFT|20121102|9:52:57|5|29.517757848|29.515|1
MSFT|20121102|9:52:58|2|29.515|29.515|-1
MSFT|20121102|9:52:59|2|29.51|29.515|-1
MSFT|20121102|9:53:00|2|29.515|29.515|1
MSFT|20121102|9:53:01|3|29.51625|29.515|1
MSFT|20121102|9:53:02|1|29.515|29.515|-1
MSFT|20121102|9:53:03|1|29.51|29.515|-1
MSFT|20121102|9:53:04|7|29.518368421|29.515|1
MSFT|20121102|9:53:05|24|29.515880296|29.515|1
MSFT|20121102|9:53:06|62|29.511747312|29.515|-1
MSFT|20121102|9:53:07|15|29.514983636|29.515|-1
MSFT|20121102|9:53:10|1|29.515|29.515|1
MSFT|20121102|9:53:11|12|29.511908974|29.515|-1
MSFT|20121102|9:53:12|1|29.515|29.515|1
MSFT|20121102|9:53:13|29|29.513513514|29.515|-1
MSFT|20121102|9:53:14|3|29.5102|29.515|-1
MSFT|20121102|9:53:17|14|29.516|29.515|1
MSFT|20121102|9:53:22|5|29.515975|29.515|1
MSFT|20121102|9:53:24|2|29.51|29.51|1
MSFT|20121102|9:53:25|3|29.51125|29.515|-1
MSFT|20121102|9:53:27|4|29.515391705|29.515|1
MSFT|20121102|9:53:28|11|29.519393983|29.515|1
MSFT|20121102|9:53:29|1|29.515|29.515|-1
MSFT|20121102|9:53:30|1|29.513|29.515|-1
MSFT|20121102|9:53:31|1|29.52|29.515|1
MSFT|20121102|9:53:32|2|29.512083333|29.515|-1
MSFT|20121102|9:53:33|1|29.515|29.515|1
MSFT|20121102|9:53:34|1|29.515|29.515|1
MSFT|20121102|9:53:35|1|29.515|29.515|1
MSFT|20121102|9:53:36|1|29.515|29.515|-1
MSFT|20121102|9:53:37|7|29.519851235|29.515|1
MSFT|20121102|9:53:39|6|29.52|29.515|1
MSFT|20121102|9:53:40|27|29.519840909|29.515|1
MSFT|20121102|9:53:43|181|29.524842633|29.515|1
MSFT|20121102|9:53:44|28|29.530163934|29.52|1
MSFT|20121102|9:53:45|3|29.523333333|29.515|1
MSFT|20121102|9:53:47|17|29.529681393|29.515|1
MSFT|20121102|9:53:48|1|29.53|29.53|1
MSFT|20121102|9:53:49|7|29.528145455|29.525|1
MSFT|20121102|9:53:50|1|29.53|29.53|1
MSFT|20121102|9:53:51|3|29.52|29.53|-1
MSFT|20121102|9:53:52|6|29.521716667|29.525|-1
MSFT|20121102|9:53:53|7|29.523333333|29.525|-1
MSFT|20121102|9:53:55|3|29.523333333|29.525|-1
MSFT|20121102|9:53:57|6|29.527352747|29.525|1
MSFT|20121102|9:53:59|2|29.525|29.53|-1
MSFT|20121102|9:54:00|65|29.53|29.53|1
MSFT|20121102|9:54:01|3|29.54|29.525|1
MSFT|20121102|9:54:02|4|29.533|29.525|1
MSFT|20121102|9:54:03|1|29.535|29.525|1
MSFT|20121102|9:54:04|2|29.53|29.525|1
MSFT|20121102|9:54:05|89|29.529667838|29.535|-1
MSFT|20121102|9:54:06|8|29.529687276|29.535|-1
MSFT|20121102|9:54:07|13|29.52972973|29.535|-1
MSFT|20121102|9:54:08|5|29.522857143|29.535|-1
MSFT|20121102|9:54:10|4|29.523|29.525|-1
MSFT|20121102|9:54:11|5|29.525|29.525|1
MSFT|20121102|9:54:12|2|29.525|29.525|-1
MSFT|20121102|9:54:13|5|29.5237|29.525|-1
MSFT|20121102|9:54:14|11|29.52465035|29.525|-1
MSFT|20121102|9:54:15|1|29.52|29.53|-1
MSFT|20121102|9:54:16|2|29.52|29.525|-1
MSFT|20121102|9:54:17|8|29.528587196|29.525|1
MSFT|20121102|9:54:18|4|29.52375|29.525|-1
MSFT|20121102|9:54:19|1|29.52|29.525|-1
MSFT|20121102|9:54:20|2|29.529111111|29.525|1
MSFT|20121102|9:54:21|2|29.52|29.525|-1
MSFT|20121102|9:54:22|5|29.53|29.525|1
MSFT|20121102|9:54:23|3|29.528636364|29.525|1
MSFT|20121102|9:54:24|3|29.526666667|29.525|1
MSFT|20121102|9:54:25|9|29.527479862|29.525|1
MSFT|20121102|9:54:26|1|29.52|29.525|-1
MSFT|20121102|9:54:27|1|29.53|29.53|1
MSFT|20121102|9:54:28|3|29.521666667|29.525|-1
MSFT|20121102|9:54:30|3|29.53|29.53|1
MSFT|20121102|9:54:31|1|29.52|29.525|-1
MSFT|20121102|9:54:32|3|29.525769231|29.525|1
MSFT|20121102|9:54:34|3|29.52|29.525|-1
MSFT|20121102|9:54:35|2|29.525|29.525|1
MSFT|20121102|9:54:36|3|29.52|29.525|-1
MSFT|20121102|9:54:37|4|29.52712691|29.525|1
MSFT|20121102|9:54:40|1|29.5269|29.525|1
MSFT|20121102|9:54:41|3|29.520825|29.525|-1
MSFT|20121102|9:54:42|1|29.52|29.525|-1
MSFT|20121102|9:54:43|14|29.53|29.52|1
MSFT|20121102|9:54:44|170|29.53|29.525|1
MSFT|20121102|9:54:45|17|29.531290323|29.525|1
MSFT|20121102|9:54:47|28|29.538159376|29.525|1
MSFT|20121102|9:54:48|2|29.5375|29.525|1
MSFT|20121102|9:54:49|2|29.54|29.535|1
MSFT|20121102|9:54:50|24|29.540213447|29.535|1
