PERMNO,date,PERMCO,CFACPR
71475,19990909,4350,3
71475,19990910,4350,3
71475,19990913,4350,3
71475,19990914,4350,3
71475,19990915,4350,3
71475,19990916,4350,3
71475,19990917,4350,3
71475,19990920,4350,3
71475,19990921,4350,3
71475,19990922,4350,3
71475,19990923,4350,3
71475,19990924,4350,3
71475,19990927,4350,3
71475,19990928,4350,3
71475,19990929,4350,3
71475,19990930,4350,3
71475,19991001,4350,3
71475,19991004,4350,3
71475,19991005,4350,3
71475,19991006,4350,3
71475,19991007,4350,3
71475,19991008,4350,3
71475,19991011,4350,3
71475,19991012,4350,3
71475,19991013,4350,3
71475,19991014,4350,3
71475,19991015,4350,3
71475,19991018,4350,3
71475,19991019,4350,3
71475,19991020,4350,3
71475,19991021,4350,3
71475,19991022,4350,3
71475,19991025,4350,3
71475,19991026,4350,3
71475,19991027,4350,3
71475,19991028,4350,3
71475,19991029,4350,3
71475,19991101,4350,3
71475,19991102,4350,3
71475,19991103,4350,3
71475,19991104,4350,3
71475,19991105,4350,3
71475,19991108,4350,3
71475,19991109,4350,3
71475,19991110,4350,3
71475,19991111,4350,3
71475,19991112,4350,3
71475,19991115,4350,3
71475,19991116,4350,3
71475,19991117,4350,3
71475,19991118,4350,3
71475,19991119,4350,3
71475,19991122,4350,3
71475,19991123,4350,3
71475,19991124,4350,3
71475,19991126,4350,3
71475,19991129,4350,3
71475,19991130,4350,3
71475,19991201,4350,3
71475,19991202,4350,3
71475,19991203,4350,3
71475,19991206,4350,3
71475,19991207,4350,3
71475,19991208,4350,3
71475,19991209,4350,3
71475,19991210,4350,3
71475,19991213,4350,3
71475,19991214,4350,3
71475,19991215,4350,3
71475,19991216,4350,3
71475,19991217,4350,3
71475,19991220,4350,3
71475,19991221,4350,3
71475,19991222,4350,3
71475,19991223,4350,3
71475,19991227,4350,3
71475,19991228,4350,3
71475,19991229,4350,3
71475,19991230,4350,3
71475,19991231,4350,3
71475,20000103,4350,3
71475,20000104,4350,3
71475,20000105,4350,3
71475,20000106,4350,3
71475,20000107,4350,3
71475,20000110,4350,3
71475,20000111,4350,3
71475,20000112,4350,3
71475,20000113,4350,3
71475,20000114,4350,3
71475,20000118,4350,3
71475,20000119,4350,3
71475,20000120,4350,3
71475,20000121,4350,3
71475,20000124,4350,3
71475,20000125,4350,3
71475,20000126,4350,3
71475,20000127,4350,3
71475,20000128,4350,3
71475,20000131,4350,3
71475,20000201,4350,3
71475,20000202,4350,3
71475,20000203,4350,3
71475,20000204,4350,3
71475,20000207,4350,3
71475,20000208,4350,3
71475,20000209,4350,3
71475,20000210,4350,3
71475,20000211,4350,3
71475,20000214,4350,3
71475,20000215,4350,3
71475,20000216,4350,3
71475,20000217,4350,3
71475,20000218,4350,3
71475,20000222,4350,3
71475,20000223,4350,3
71475,20000224,4350,3
71475,20000225,4350,3
71475,20000228,4350,3
71475,20000229,4350,3
71475,20000301,4350,3
71475,20000302,4350,3
71475,20000303,4350,3
71475,20000306,4350,3
71475,20000307,4350,3
71475,20000308,4350,3
71475,20000309,4350,3
71475,20000310,4350,3
71475,20000313,4350,3
71475,20000314,4350,3
71475,20000315,4350,3
71475,20000316,4350,3
71475,20000317,4350,3
71475,20000320,4350,3
71475,20000321,4350,3
71475,20000322,4350,3
71475,20000323,4350,3
71475,20000324,4350,3
71475,20000327,4350,3
71475,20000328,4350,3
71475,20000329,4350,3
71475,20000330,4350,3
71475,20000331,4350,3
71475,20000403,4350,3
71475,20000404,4350,3
71475,20000405,4350,3
71475,20000406,4350,3
71475,20000407,4350,3
71475,20000410,4350,3
71475,20000411,4350,3
71475,20000412,4350,3
71475,20000413,4350,3
71475,20000414,4350,3
71475,20000417,4350,3
71475,20000418,4350,3
71475,20000419,4350,3
71475,20000420,4350,3
71475,20000424,4350,3
71475,20000425,4350,3
71475,20000426,4350,3
71475,20000427,4350,3
71475,20000428,4350,3
71475,20000501,4350,3
71475,20000502,4350,3
71475,20000503,4350,3
71475,20000504,4350,3
71475,20000505,4350,3
71475,20000508,4350,3
71475,20000509,4350,3
71475,20000510,4350,3
71475,20000511,4350,3
71475,20000512,4350,3
71475,20000515,4350,3
71475,20000516,4350,3
71475,20000517,4350,3
71475,20000518,4350,3
71475,20000519,4350,3
71475,20000522,4350,3
71475,20000523,4350,3
71475,20000524,4350,3
71475,20000525,4350,3
71475,20000526,4350,3
71475,20000530,4350,3
71475,20000531,4350,3
71475,20000601,4350,3
71475,20000602,4350,3
71475,20000605,4350,3
71475,20000606,4350,3
71475,20000607,4350,3
71475,20000608,4350,3
71475,20000609,4350,3
71475,20000612,4350,3
71475,20000613,4350,3
71475,20000614,4350,3
71475,20000615,4350,3
71475,20000616,4350,3
71475,20000619,4350,3
71475,20000620,4350,3
71475,20000621,4350,3
71475,20000622,4350,3
71475,20000623,4350,3
71475,20000626,4350,3
71475,20000627,4350,3
71475,20000628,4350,3
71475,20000629,4350,3
71475,20000630,4350,3
71475,20000703,4350,3
71475,20000705,4350,3
71475,20000706,4350,3
71475,20000707,4350,3
71475,20000710,4350,3
71475,20000711,4350,3
71475,20000712,4350,3
71475,20000713,4350,3
71475,20000714,4350,3
71475,20000717,4350,3
71475,20000718,4350,3
71475,20000719,4350,3
71475,20000720,4350,3
71475,20000721,4350,3
71475,20000724,4350,3
71475,20000725,4350,3
71475,20000726,4350,3
71475,20000727,4350,3
71475,20000728,4350,3
71475,20000731,4350,3
71475,20000801,4350,3
71475,20000802,4350,3
71475,20000803,4350,3
71475,20000804,4350,3
71475,20000807,4350,3
71475,20000808,4350,3
71475,20000809,4350,3
71475,20000810,4350,3
71475,20000811,4350,3
71475,20000814,4350,3
71475,20000815,4350,3
71475,20000816,4350,3
71475,20000817,4350,3
71475,20000818,4350,3
71475,20000821,4350,3
71475,20000822,4350,3
71475,20000823,4350,3
71475,20000824,4350,3
71475,20000825,4350,3
71475,20000828,4350,3
71475,20000829,4350,3
71475,20000830,4350,3
71475,20000831,4350,3
71475,20000901,4350,3
71475,20000905,4350,3
71475,20000906,4350,3
71475,20000907,4350,3
71475,20000908,4350,3
71475,20000911,4350,3
71475,20000912,4350,3
71475,20000913,4350,3
71475,20000914,4350,3
71475,20000915,4350,3
71475,20000918,4350,3
71475,20000919,4350,3
71475,20000920,4350,3
71475,20000921,4350,3
71475,20000922,4350,3
71475,20000925,4350,3
71475,20000926,4350,3
71475,20000927,4350,3
71475,20000928,4350,3
71475,20000929,4350,3
71475,20001002,4350,3
71475,20001003,4350,3
71475,20001004,4350,3
71475,20001005,4350,3
71475,20001006,4350,3
71475,20001009,4350,3
71475,20001010,4350,3
71475,20001011,4350,3
71475,20001012,4350,3
71475,20001013,4350,3
71475,20001016,4350,3
71475,20001017,4350,3
71475,20001018,4350,3
71475,20001019,4350,3
71475,20001020,4350,3
71475,20001023,4350,3
71475,20001024,4350,3
71475,20001025,4350,3
71475,20001026,4350,3
71475,20001027,4350,3
71475,20001030,4350,3
71475,20001031,4350,3
71475,20001101,4350,3
71475,20001102,4350,3
71475,20001103,4350,3
71475,20001106,4350,3
71475,20001107,4350,3
71475,20001108,4350,3
71475,20001109,4350,3
71475,20001110,4350,3
71475,20001113,4350,3
71475,20001114,4350,3
71475,20001115,4350,3
71475,20001116,4350,3
71475,20001117,4350,3
71475,20001120,4350,3
71475,20001121,4350,3
71475,20001122,4350,3
71475,20001124,4350,3
71475,20001127,4350,3
71475,20001128,4350,3
71475,20001129,4350,3
71475,20001130,4350,3
71475,20001201,4350,3
71475,20001204,4350,3
71475,20001205,4350,3
71475,20001206,4350,3
71475,20001207,4350,3
71475,20001208,4350,3
71475,20001211,4350,3
71475,20001212,4350,3
71475,20001213,4350,3
71475,20001214,4350,3
71475,20001215,4350,3
71475,20001218,4350,3
71475,20001219,4350,3
71475,20001220,4350,3
71475,20001221,4350,3
71475,20001222,4350,3
71475,20001226,4350,3
71475,20001227,4350,3
71475,20001228,4350,3
71475,20001229,4350,3
71475,20010102,4350,3
71475,20010103,4350,3
71475,20010104,4350,3
71475,20010105,4350,3
71475,20010108,4350,3
71475,20010109,4350,3
71475,20010110,4350,3
71475,20010111,4350,3
71475,20010112,4350,3
71475,20010116,4350,3
71475,20010117,4350,3
71475,20010118,4350,3
71475,20010119,4350,3
71475,20010122,4350,3
71475,20010123,4350,3
71475,20010124,4350,3
71475,20010125,4350,3
71475,20010126,4350,3
71475,20010129,4350,3
71475,20010130,4350,3
71475,20010131,4350,3
71475,20010201,4350,3
71475,20010202,4350,3
71475,20010205,4350,3
71475,20010206,4350,3
71475,20010207,4350,3
71475,20010208,4350,3
71475,20010209,4350,3
71475,20010212,4350,3
71475,20010213,4350,3
71475,20010214,4350,3
71475,20010215,4350,3
71475,20010216,4350,3
71475,20010220,4350,3
71475,20010221,4350,3
71475,20010222,4350,3
71475,20010223,4350,3
71475,20010226,4350,3
71475,20010227,4350,3
71475,20010228,4350,3
71475,20010301,4350,3
71475,20010302,4350,3
71475,20010305,4350,3
71475,20010306,4350,3
71475,20010307,4350,3
71475,20010308,4350,3
71475,20010309,4350,3
71475,20010312,4350,3
71475,20010313,4350,3
71475,20010314,4350,3
71475,20010315,4350,3
71475,20010316,4350,3
71475,20010319,4350,3
71475,20010320,4350,3
71475,20010321,4350,3
71475,20010322,4350,3
71475,20010323,4350,3
71475,20010326,4350,3
71475,20010327,4350,3
71475,20010328,4350,3
71475,20010329,4350,3
71475,20010330,4350,3
71475,20010402,4350,3
71475,20010403,4350,3
71475,20010404,4350,3
71475,20010405,4350,3
71475,20010406,4350,3
71475,20010409,4350,3
71475,20010410,4350,3
71475,20010411,4350,3
71475,20010412,4350,3
71475,20010416,4350,3
71475,20010417,4350,3
71475,20010418,4350,3
71475,20010419,4350,3
71475,20010420,4350,3
71475,20010423,4350,3
71475,20010424,4350,3
71475,20010425,4350,3
71475,20010426,4350,3
71475,20010427,4350,3
71475,20010430,4350,3
71475,20010501,4350,3
71475,20010502,4350,3
71475,20010503,4350,3
71475,20010504,4350,3
71475,20010507,4350,3
71475,20010508,4350,3
71475,20010509,4350,3
71475,20010510,4350,3
71475,20010511,4350,3
71475,20010514,4350,3
71475,20010515,4350,3
71475,20010516,4350,3
71475,20010517,4350,3
71475,20010518,4350,3
71475,20010521,4350,3
71475,20010522,4350,3
71475,20010523,4350,3
71475,20010524,4350,3
71475,20010525,4350,3
71475,20010529,4350,3
71475,20010530,4350,3
71475,20010531,4350,3
71475,20010601,4350,3
71475,20010604,4350,3
71475,20010605,4350,3
71475,20010606,4350,3
71475,20010607,4350,3
71475,20010608,4350,3
71475,20010611,4350,3
71475,20010612,4350,3
71475,20010613,4350,3
71475,20010614,4350,3
71475,20010615,4350,3
71475,20010618,4350,3
71475,20010619,4350,3
71475,20010620,4350,3
71475,20010621,4350,3
71475,20010622,4350,3
71475,20010625,4350,3
71475,20010626,4350,3
71475,20010627,4350,3
71475,20010628,4350,3
71475,20010629,4350,3
71475,20010702,4350,3
71475,20010703,4350,3
71475,20010705,4350,3
71475,20010706,4350,3
71475,20010709,4350,3
71475,20010710,4350,3
71475,20010711,4350,3
71475,20010712,4350,3
71475,20010713,4350,3
71475,20010716,4350,3
71475,20010717,4350,3
71475,20010718,4350,3
71475,20010719,4350,3
71475,20010720,4350,3
71475,20010723,4350,3
71475,20010724,4350,3
71475,20010725,4350,3
71475,20010726,4350,3
71475,20010727,4350,3
71475,20010730,4350,3
71475,20010731,4350,3
71475,20010801,4350,3
71475,20010802,4350,3
71475,20010803,4350,3
71475,20010806,4350,3
71475,20010807,4350,3
71475,20010808,4350,3
71475,20010809,4350,3
71475,20010810,4350,3
71475,20010813,4350,3
71475,20010814,4350,3
71475,20010815,4350,3
71475,20010816,4350,3
71475,20010817,4350,3
71475,20010820,4350,3
71475,20010821,4350,3
71475,20010822,4350,3
71475,20010823,4350,3
71475,20010824,4350,3
71475,20010827,4350,3
71475,20010828,4350,3
71475,20010829,4350,3
71475,20010830,4350,3
71475,20010831,4350,3
71475,20010904,4350,3
71475,20010905,4350,3
71475,20010906,4350,3
71475,20010907,4350,3
71475,20010910,4350,3
71475,20010917,4350,3
71475,20010918,4350,3
71475,20010919,4350,3
71475,20010920,4350,3
71475,20010921,4350,3
71475,20010924,4350,3
71475,20010925,4350,3
71475,20010926,4350,3
71475,20010927,4350,3
71475,20010928,4350,3
71475,20011001,4350,3
71475,20011002,4350,3
71475,20011003,4350,3
71475,20011004,4350,3
71475,20011005,4350,3
71475,20011008,4350,3
71475,20011009,4350,3
71475,20011010,4350,3
71475,20011011,4350,3
71475,20011012,4350,3
71475,20011015,4350,3
71475,20011016,4350,3
71475,20011017,4350,3
71475,20011018,4350,3
71475,20011019,4350,3
71475,20011022,4350,3
71475,20011023,4350,3
71475,20011024,4350,3
71475,20011025,4350,3
71475,20011026,4350,3
71475,20011029,4350,3
71475,20011030,4350,3
71475,20011031,4350,3
71475,20011101,4350,3
71475,20011102,4350,3
71475,20011105,4350,3
71475,20011106,4350,3
71475,20011107,4350,3
71475,20011108,4350,3
71475,20011109,4350,3
71475,20011112,4350,3
71475,20011113,4350,3
71475,20011114,4350,3
71475,20011115,4350,3
71475,20011116,4350,3
71475,20011119,4350,3
71475,20011120,4350,3
71475,20011121,4350,3
71475,20011123,4350,3
71475,20011126,4350,3
71475,20011127,4350,3
71475,20011128,4350,3
71475,20011129,4350,3
71475,20011130,4350,3
71475,20011203,4350,3
71475,20011204,4350,3
71475,20011205,4350,3
71475,20011206,4350,3
71475,20011207,4350,3
71475,20011210,4350,3
71475,20011211,4350,3
71475,20011212,4350,3
71475,20011213,4350,3
71475,20011214,4350,3
71475,20011217,4350,3
71475,20011218,4350,3
71475,20011219,4350,3
71475,20011220,4350,3
71475,20011221,4350,3
71475,20011224,4350,3
71475,20011226,4350,3
71475,20011227,4350,3
71475,20011228,4350,3
71475,20011231,4350,3
71475,20020102,4350,3
71475,20020103,4350,3
71475,20020104,4350,3
71475,20020107,4350,3
71475,20020108,4350,3
71475,20020109,4350,3
71475,20020110,4350,3
71475,20020111,4350,3
71475,20020114,4350,3
71475,20020115,4350,3
71475,20020116,4350,3
71475,20020117,4350,3
71475,20020118,4350,3
71475,20020122,4350,3
71475,20020123,4350,3
71475,20020124,4350,3
71475,20020125,4350,3
71475,20020128,4350,3
71475,20020129,4350,3
71475,20020130,4350,3
71475,20020131,4350,3
71475,20020201,4350,3
71475,20020204,4350,3
71475,20020205,4350,3
71475,20020206,4350,3
71475,20020207,4350,3
71475,20020208,4350,3
71475,20020211,4350,3
71475,20020212,4350,3
71475,20020213,4350,3
71475,20020214,4350,3
71475,20020215,4350,3
71475,20020219,4350,3
71475,20020220,4350,3
71475,20020221,4350,3
71475,20020222,4350,3
71475,20020225,4350,3
71475,20020226,4350,3
71475,20020227,4350,3
71475,20020228,4350,3
71475,20020301,4350,3
71475,20020304,4350,3
71475,20020305,4350,3
71475,20020306,4350,3
71475,20020307,4350,3
71475,20020308,4350,3
71475,20020311,4350,3
71475,20020312,4350,3
71475,20020313,4350,3
71475,20020314,4350,3
71475,20020315,4350,3
71475,20020318,4350,3
71475,20020319,4350,3
71475,20020320,4350,3
71475,20020321,4350,3
71475,20020322,4350,3
71475,20020325,4350,3
71475,20020326,4350,3
71475,20020327,4350,3
71475,20020328,4350,3
71475,20020401,4350,3
71475,20020402,4350,3
71475,20020403,4350,3
71475,20020404,4350,3
71475,20020405,4350,3
71475,20020408,4350,3
71475,20020409,4350,3
71475,20020410,4350,3
71475,20020411,4350,3
71475,20020412,4350,3
71475,20020415,4350,3
71475,20020416,4350,3
71475,20020417,4350,3
71475,20020418,4350,3
71475,20020419,4350,3
71475,20020422,4350,3
71475,20020423,4350,3
71475,20020424,4350,3
71475,20020425,4350,3
71475,20020426,4350,3
71475,20020429,4350,3
71475,20020430,4350,3
71475,20020501,4350,3
71475,20020502,4350,3
71475,20020503,4350,3
71475,20020506,4350,3
71475,20020507,4350,3
71475,20020508,4350,3
71475,20020509,4350,3
71475,20020510,4350,3
71475,20020513,4350,3
71475,20020514,4350,3
71475,20020515,4350,3
71475,20020516,4350,3
71475,20020517,4350,3
71475,20020520,4350,3
71475,20020521,4350,3
71475,20020522,4350,3
71475,20020523,4350,3
71475,20020524,4350,3
71475,20020528,4350,3
71475,20020529,4350,3
71475,20020530,4350,3
71475,20020531,4350,3
71475,20020603,4350,3
71475,20020604,4350,3
71475,20020605,4350,3
71475,20020606,4350,3
71475,20020607,4350,3
71475,20020610,4350,2
71475,20020611,4350,2
71475,20020612,4350,2
71475,20020613,4350,2
71475,20020614,4350,2
71475,20020617,4350,2
71475,20020618,4350,2
71475,20020619,4350,2
71475,20020620,4350,2
71475,20020621,4350,2
71475,20020624,4350,2
71475,20020625,4350,2
71475,20020626,4350,2
71475,20020627,4350,2
71475,20020628,4350,2
71475,20020701,4350,2
71475,20020702,4350,2
71475,20020703,4350,2
71475,20020705,4350,2
71475,20020708,4350,2
71475,20020709,4350,2
71475,20020710,4350,2
71475,20020711,4350,2
71475,20020712,4350,2
71475,20020715,4350,2
71475,20020716,4350,2
71475,20020717,4350,2
71475,20020718,4350,2
71475,20020719,4350,2
71475,20020722,4350,2
71475,20020723,4350,2
71475,20020724,4350,2
71475,20020725,4350,2
71475,20020726,4350,2
71475,20020729,4350,2
71475,20020730,4350,2
71475,20020731,4350,2
71475,20020801,4350,2
71475,20020802,4350,2
71475,20020805,4350,2
71475,20020806,4350,2
71475,20020807,4350,2
71475,20020808,4350,2
71475,20020809,4350,2
71475,20020812,4350,2
71475,20020813,4350,2
71475,20020814,4350,2
71475,20020815,4350,2
71475,20020816,4350,2
71475,20020819,4350,2
71475,20020820,4350,2
71475,20020821,4350,2
71475,20020822,4350,2
71475,20020823,4350,2
71475,20020826,4350,2
71475,20020827,4350,2
71475,20020828,4350,2
71475,20020829,4350,2
71475,20020830,4350,2
71475,20020903,4350,2
71475,20020904,4350,2
71475,20020905,4350,2
71475,20020906,4350,2
71475,20020909,4350,2
71475,20020910,4350,2
71475,20020911,4350,2
71475,20020912,4350,2
71475,20020913,4350,2
71475,20020916,4350,2
71475,20020917,4350,2
71475,20020918,4350,2
71475,20020919,4350,2
71475,20020920,4350,2
71475,20020923,4350,2
71475,20020924,4350,2
71475,20020925,4350,2
71475,20020926,4350,2
71475,20020927,4350,2
71475,20020930,4350,2
71475,20021001,4350,2
71475,20021002,4350,2
71475,20021003,4350,2
71475,20021004,4350,2
71475,20021007,4350,2
71475,20021008,4350,2
71475,20021009,4350,2
71475,20021010,4350,2
71475,20021011,4350,2
71475,20021014,4350,2
71475,20021015,4350,2
71475,20021016,4350,2
71475,20021017,4350,2
71475,20021018,4350,2
71475,20021021,4350,2
71475,20021022,4350,2
71475,20021023,4350,2
71475,20021024,4350,2
71475,20021025,4350,2
71475,20021028,4350,2
71475,20021029,4350,2
71475,20021030,4350,2
71475,20021031,4350,2
71475,20021101,4350,2
71475,20021104,4350,2
71475,20021105,4350,2
71475,20021106,4350,2
71475,20021107,4350,2
71475,20021108,4350,2
71475,20021111,4350,2
71475,20021112,4350,2
71475,20021113,4350,2
71475,20021114,4350,2
71475,20021115,4350,2
71475,20021118,4350,2
71475,20021119,4350,2
71475,20021120,4350,2
71475,20021121,4350,2
71475,20021122,4350,2
71475,20021125,4350,2
71475,20021126,4350,2
71475,20021127,4350,2
71475,20021129,4350,2
71475,20021202,4350,2
71475,20021203,4350,2
71475,20021204,4350,2
71475,20021205,4350,2
71475,20021206,4350,2
71475,20021209,4350,2
71475,20021210,4350,2
71475,20021211,4350,2
71475,20021212,4350,2
71475,20021213,4350,2
71475,20021216,4350,2
71475,20021217,4350,2
71475,20021218,4350,2
71475,20021219,4350,2
71475,20021220,4350,2
71475,20021223,4350,2
71475,20021224,4350,2
71475,20021226,4350,2
71475,20021227,4350,2
71475,20021230,4350,2
71475,20021231,4350,2
71475,20030102,4350,2
71475,20030103,4350,2
71475,20030106,4350,2
71475,20030107,4350,2
71475,20030108,4350,2
71475,20030109,4350,2
71475,20030110,4350,2
71475,20030113,4350,2
71475,20030114,4350,2
71475,20030115,4350,2
71475,20030116,4350,2
71475,20030117,4350,2
71475,20030121,4350,2
71475,20030122,4350,2
71475,20030123,4350,2
71475,20030124,4350,2
71475,20030127,4350,2
71475,20030128,4350,2
71475,20030129,4350,2
71475,20030130,4350,2
71475,20030131,4350,2
71475,20030203,4350,2
71475,20030204,4350,2
71475,20030205,4350,2
71475,20030206,4350,2
71475,20030207,4350,2
71475,20030210,4350,2
71475,20030211,4350,2
71475,20030212,4350,2
71475,20030213,4350,2
71475,20030214,4350,2
71475,20030218,4350,2
71475,20030219,4350,2
71475,20030220,4350,2
71475,20030221,4350,2
71475,20030224,4350,2
71475,20030225,4350,2
71475,20030226,4350,2
71475,20030227,4350,2
71475,20030228,4350,2
71475,20030303,4350,2
71475,20030304,4350,2
71475,20030305,4350,2
71475,20030306,4350,2
71475,20030307,4350,2
71475,20030310,4350,2
71475,20030311,4350,2
71475,20030312,4350,2
71475,20030313,4350,2
71475,20030314,4350,2
71475,20030317,4350,2
71475,20030318,4350,2
71475,20030319,4350,2
71475,20030320,4350,2
71475,20030321,4350,2
71475,20030324,4350,2
71475,20030325,4350,2
71475,20030326,4350,2
71475,20030327,4350,2
71475,20030328,4350,2
71475,20030331,4350,2
71475,20030401,4350,2
71475,20030402,4350,2
71475,20030403,4350,2
71475,20030404,4350,2
71475,20030407,4350,2
71475,20030408,4350,2
71475,20030409,4350,2
71475,20030410,4350,2
71475,20030411,4350,2
71475,20030414,4350,2
71475,20030415,4350,2
71475,20030416,4350,2
71475,20030417,4350,2
71475,20030421,4350,2
71475,20030422,4350,2
71475,20030423,4350,2
71475,20030424,4350,2
71475,20030425,4350,2
71475,20030428,4350,2
71475,20030429,4350,2
71475,20030430,4350,2
71475,20030501,4350,2
71475,20030502,4350,2
71475,20030505,4350,2
71475,20030506,4350,2
71475,20030507,4350,2
71475,20030508,4350,2
71475,20030509,4350,2
71475,20030512,4350,2
71475,20030513,4350,2
71475,20030514,4350,2
71475,20030515,4350,2
71475,20030516,4350,2
71475,20030519,4350,2
71475,20030520,4350,2
71475,20030521,4350,2
71475,20030522,4350,2
71475,20030523,4350,2
71475,20030527,4350,2
71475,20030528,4350,2
71475,20030529,4350,2
71475,20030530,4350,2
71475,20030602,4350,2
71475,20030603,4350,2
71475,20030604,4350,2
71475,20030605,4350,2
71475,20030606,4350,2
71475,20030609,4350,2
71475,20030610,4350,2
71475,20030611,4350,2
71475,20030612,4350,2
71475,20030613,4350,2
71475,20030616,4350,2
71475,20030617,4350,2
71475,20030618,4350,2
71475,20030619,4350,2
71475,20030620,4350,2
71475,20030623,4350,2
71475,20030624,4350,2
71475,20030625,4350,2
71475,20030626,4350,2
71475,20030627,4350,2
71475,20030630,4350,2
71475,20030701,4350,2
71475,20030702,4350,2
71475,20030703,4350,2
71475,20030707,4350,2
71475,20030708,4350,2
71475,20030709,4350,2
71475,20030710,4350,2
71475,20030711,4350,2
71475,20030714,4350,2
71475,20030715,4350,2
71475,20030716,4350,2
71475,20030717,4350,2
71475,20030718,4350,2
71475,20030721,4350,2
71475,20030722,4350,2
71475,20030723,4350,2
71475,20030724,4350,2
71475,20030725,4350,2
71475,20030728,4350,2
71475,20030729,4350,2
71475,20030730,4350,2
71475,20030731,4350,2
71475,20030801,4350,2
71475,20030804,4350,2
71475,20030805,4350,2
71475,20030806,4350,2
71475,20030807,4350,2
71475,20030808,4350,2
71475,20030811,4350,2
71475,20030812,4350,2
71475,20030813,4350,2
71475,20030814,4350,2
71475,20030815,4350,2
71475,20030818,4350,2
71475,20030819,4350,2
71475,20030820,4350,2
71475,20030821,4350,2
71475,20030822,4350,2
71475,20030825,4350,2
71475,20030826,4350,2
71475,20030827,4350,2
71475,20030828,4350,2
71475,20030829,4350,2
71475,20030902,4350,2
71475,20030903,4350,2
71475,20030904,4350,2
71475,20030905,4350,2
71475,20030908,4350,2
71475,20030909,4350,2
71475,20030910,4350,2
71475,20030911,4350,2
71475,20030912,4350,2
71475,20030915,4350,2
71475,20030916,4350,2
71475,20030917,4350,2
71475,20030918,4350,2
71475,20030919,4350,2
71475,20030922,4350,2
71475,20030923,4350,2
71475,20030924,4350,2
71475,20030925,4350,2
71475,20030926,4350,2
71475,20030929,4350,2
71475,20030930,4350,2
71475,20031001,4350,2
71475,20031002,4350,2
71475,20031003,4350,2
71475,20031006,4350,2
71475,20031007,4350,2
71475,20031008,4350,2
71475,20031009,4350,2
71475,20031010,4350,2
71475,20031013,4350,2
71475,20031014,4350,2
71475,20031015,4350,2
71475,20031016,4350,2
71475,20031017,4350,2
71475,20031020,4350,2
71475,20031021,4350,2
71475,20031022,4350,2
71475,20031023,4350,2
71475,20031024,4350,2
71475,20031027,4350,2
71475,20031028,4350,2
71475,20031029,4350,2
71475,20031030,4350,2
71475,20031031,4350,2
71475,20031103,4350,2
71475,20031104,4350,2
71475,20031105,4350,2
71475,20031106,4350,2
71475,20031107,4350,2
71475,20031110,4350,2
71475,20031111,4350,2
71475,20031112,4350,2
71475,20031113,4350,2
71475,20031114,4350,2
71475,20031117,4350,2
71475,20031118,4350,2
71475,20031119,4350,2
71475,20031120,4350,2
71475,20031121,4350,2
71475,20031124,4350,2
71475,20031125,4350,2
71475,20031126,4350,2
71475,20031128,4350,2
71475,20031201,4350,2
71475,20031202,4350,2
71475,20031203,4350,2
71475,20031204,4350,2
71475,20031205,4350,2
71475,20031208,4350,2
71475,20031209,4350,2
71475,20031210,4350,2
71475,20031211,4350,2
71475,20031212,4350,2
71475,20031215,4350,2
71475,20031216,4350,2
71475,20031217,4350,2
71475,20031218,4350,2
71475,20031219,4350,2
71475,20031222,4350,2
71475,20031223,4350,2
71475,20031224,4350,2
71475,20031226,4350,2
71475,20031229,4350,2
71475,20031230,4350,2
71475,20031231,4350,2
71475,20040102,4350,2
71475,20040105,4350,2
71475,20040106,4350,2
71475,20040107,4350,2
71475,20040108,4350,2
71475,20040109,4350,2
71475,20040112,4350,2
71475,20040113,4350,2
71475,20040114,4350,2
71475,20040115,4350,2
71475,20040116,4350,2
71475,20040120,4350,2
71475,20040121,4350,2
71475,20040122,4350,2
71475,20040123,4350,2
71475,20040126,4350,2
71475,20040127,4350,2
71475,20040128,4350,2
71475,20040129,4350,2
71475,20040130,4350,2
71475,20040202,4350,2
71475,20040203,4350,2
71475,20040204,4350,2
71475,20040205,4350,2
71475,20040206,4350,2
71475,20040209,4350,2
71475,20040210,4350,2
71475,20040211,4350,2
71475,20040212,4350,2
71475,20040213,4350,2
71475,20040217,4350,2
71475,20040218,4350,2
71475,20040219,4350,2
71475,20040220,4350,2
71475,20040223,4350,2
71475,20040224,4350,2
71475,20040225,4350,2
71475,20040226,4350,2
71475,20040227,4350,2
71475,20040301,4350,2
71475,20040302,4350,2
71475,20040303,4350,2
71475,20040304,4350,2
71475,20040305,4350,2
71475,20040308,4350,2
71475,20040309,4350,2
71475,20040310,4350,2
71475,20040311,4350,2
71475,20040312,4350,2
71475,20040315,4350,2
71475,20040316,4350,2
71475,20040317,4350,2
71475,20040318,4350,2
71475,20040319,4350,2
71475,20040322,4350,2
71475,20040323,4350,2
71475,20040324,4350,2
71475,20040325,4350,2
71475,20040326,4350,2
71475,20040329,4350,2
71475,20040330,4350,2
71475,20040331,4350,2
71475,20040401,4350,2
71475,20040402,4350,2
71475,20040405,4350,2
71475,20040406,4350,2
71475,20040407,4350,2
71475,20040408,4350,2
71475,20040412,4350,2
71475,20040413,4350,2
71475,20040414,4350,2
71475,20040415,4350,2
71475,20040416,4350,2
71475,20040419,4350,2
71475,20040420,4350,2
71475,20040421,4350,2
71475,20040422,4350,2
71475,20040423,4350,2
71475,20040426,4350,2
71475,20040427,4350,2
71475,20040428,4350,2
